id,year,month,geoid,cii.indoor.demand,cii.indoor.total_use,cii.total_use,indoor.demand,outdoor.demand
1409,2015,8,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,3.3576542e+06
1410,2015,8,60375713002,419342.7,419342.7,419342.7,1.397809e+06,8.308226e+06
1411,2015,8,60375713003,624700,624700,624700,2.0823332e+06,3.831636e+06
1412,2015,8,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,1.3203782e+06
1413,2015,8,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,2.011884e+06
1414,2015,8,60375714002,266978.88,266978.88,266978.88,889929.56,1.2763656e+06
1415,2015,8,60375714003,279789.94,279789.94,279789.94,932633.1,4.4452735e+06
1416,2015,8,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,2.2294078e+06
1417,2015,8,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.6995638e+06
1418,2015,8,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.3990931e+06
1419,2015,8,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,222602.23
1420,2015,8,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,49090.984
1421,2015,9,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,2.9357718e+06
1422,2015,9,60375550012,264463.28,264463.28,264463.28,881544.3,720030.9
1423,2015,9,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.3905216e+06
1424,2015,9,60375550014,928414.75,928414.75,928414.75,3.094716e+06,2.011472e+06
1425,2015,9,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.6524744e+06
1426,2015,9,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,2.9378078e+06
1427,2015,9,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.3890995e+06
1428,2015,9,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,987412.8
1429,2015,9,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,2.4661568e+06
1430,2015,9,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,2.365719e+06
1431,2015,9,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,2.5991692e+06
1432,2015,9,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,3.2038322e+06
1433,2015,9,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,884939.1
1434,2015,9,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,2.7749355e+06
1435,2015,9,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,1.6212571e+06
1436,2015,9,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,1.7386609e+06
1437,2015,9,60375700022,297011.25,297011.25,297011.25,990037.5,1.124497e+06
1438,2015,9,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,1.9198562e+06
1439,2015,9,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,2.0603334e+06
1440,2015,9,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,1.6714761e+06
1441,2015,9,60375700033,299689.38,299689.38,299689.38,998964.56,1.0729209e+06
1442,2015,9,60375700034,255632.06,255632.06,255632.06,852106.9,998270.94
1443,2015,9,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,1.263617e+06
1444,2015,9,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,1.176073e+06
1445,2015,9,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,2.0752635e+06
1446,2015,9,60375707013,269694.62,269694.62,269694.62,898982.06,1.0484899e+06
1447,2015,9,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,1.241222e+06
1448,2015,9,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,3.298841e+06
1449,2015,9,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,1.7922732e+06
1450,2015,9,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,1.756984e+06
1451,2015,9,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,2.1112312e+06
1452,2015,9,60375708002,510562.5,510562.5,510562.5,1.701875e+06,1.953788e+06
1453,2015,9,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,3.2391212e+06
1454,2015,9,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,1.597505e+06
1455,2015,9,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,3.2981622e+06
1456,2015,9,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,2.2754605e+06
1457,2015,9,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,2.4430835e+06
1458,2015,9,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,2.1994538e+06
1459,2015,9,60375709014,288562.97,288562.97,288562.97,961876.6,1.129926e+06
1460,2015,9,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,2.0576189e+06
1461,2015,9,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,1.7210165e+06
1462,2015,9,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,2.4125448e+06
1463,2015,9,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,1.9415725e+06
1464,2015,9,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,3.0952508e+06
1465,2015,9,60375710002,377606.4,377606.4,377606.4,1.258688e+06,1.9232494e+06
1466,2015,9,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,1.4549918e+06
1467,2015,9,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,1.0444181e+06
1468,2015,9,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,1.1991466e+06
1469,2015,9,60375710006,539661.9,539661.9,539661.9,1.798873e+06,1.5140329e+06
1470,2015,9,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,959588.9
1471,2015,9,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,1.1421414e+06
1472,2015,9,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,1.6395802e+06
1473,2015,9,60375711014,501400.8,501400.8,501400.8,1.671336e+06,1.534392e+06
1474,2015,9,60375711015,297148.78,297148.78,297148.78,990495.94,2.0915506e+06
1475,2015,9,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,1.1061738e+06
1476,2015,9,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,1.2398648e+06
1477,2015,9,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,1.8458851e+06
1478,2015,9,60375711024,255984.89,255984.89,255984.89,853282.94,1.7780216e+06
1479,2015,9,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,979269.1
1480,2015,9,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,2.692142e+06
1481,2015,9,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,6.6614735e+06
1482,2015,9,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,3.072177e+06
1483,2015,9,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,1.0586694e+06
1484,2015,9,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,1.6131135e+06
1485,2015,9,60375714002,258366.66,258366.66,258366.66,861222.2,1.0233804e+06
1486,2015,9,60375714003,270764.44,270764.44,270764.44,902548.2,3.564187e+06
1487,2015,9,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,1.7875225e+06
1488,2015,9,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,1.3626975e+06
1489,2015,9,60375715031,914311.5,914311.5,914311.5,3.047705e+06,1.1217824e+06
1490,2015,9,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,178480.8
1491,2015,9,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,39360.785
1492,2015,10,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,2.3975225e+06
1493,2015,10,60375550012,273278.72,273278.72,273278.72,910929.1,588019.3
1494,2015,10,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.1355811e+06
1495,2015,10,60375550014,959361.94,959361.94,959361.94,3.197873e+06,1.6426855e+06
1496,2015,10,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.3495071e+06
1497,2015,10,60375550022,919051.2,919051.2,919051.2,3.063504e+06,2.3991852e+06
1498,2015,10,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,2.7677365e+06
1499,2015,10,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,806379
1500,2015,10,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,2.0140076e+06
1501,2015,10,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,1.9319844e+06
1502,2015,10,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,2.1226335e+06
1503,2015,10,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,2.6164365e+06
1504,2015,10,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,722692.94
1505,2015,10,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,2.2661745e+06
1506,2015,10,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.3240132e+06
1507,2015,10,60375700021,387889.5,387889.5,387889.5,1.292965e+06,1.419892e+06
1508,2015,10,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,918329.94
1509,2015,10,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,1.5678668e+06
1510,2015,10,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,1.6825886e+06
1511,2015,10,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,1.365025e+06
1512,2015,10,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,876209.8
1513,2015,10,60375700034,264153.12,264153.12,264153.12,880510.44,815246.4
1514,2015,10,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.03194344e+06
1515,2015,10,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,960449.94
1516,2015,10,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,1.6947814e+06
1517,2015,10,60375707013,278684.44,278684.44,278684.44,928948.1,856258.06
1518,2015,10,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.01365444e+06
1519,2015,10,60375707015,853038.6,853038.6,853038.6,2.843462e+06,2.6940262e+06
1520,2015,10,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,1.463675e+06
1521,2015,10,60375707022,435088,435088,435088,1.4502932e+06,1.4348558e+06
1522,2015,10,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,1.7241546e+06
1523,2015,10,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,1.5955774e+06
1524,2015,10,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,2.6452555e+06
1525,2015,10,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.3046159e+06
1526,2015,10,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,2.693472e+06
1527,2015,10,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,1.858274e+06
1528,2015,10,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,1.9951646e+06
1529,2015,10,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,1.7962024e+06
1530,2015,10,60375709014,298181.75,298181.75,298181.75,993939.1,922763.56
1531,2015,10,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,1.6803719e+06
1532,2015,10,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,1.4054826e+06
1533,2015,10,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,1.970225e+06
1534,2015,10,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,1.5856015e+06
1535,2015,10,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,2.5277625e+06
1536,2015,10,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,1.5706379e+06
1537,2015,10,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.1882312e+06
1538,2015,10,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,852932.9
1539,2015,10,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,979293.2
1540,2015,10,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.2364478e+06
1541,2015,10,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,783656.3
1542,2015,10,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,932739.4
1543,2015,10,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.338977e+06
1544,2015,10,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.2530741e+06
1545,2015,10,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,1.7080825e+06
1546,2015,10,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,903366.1
1547,2015,10,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.01254594e+06
1548,2015,10,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,1.5074576e+06
1549,2015,10,60375711024,264517.72,264517.72,264517.72,881725.75,1.4520364e+06
1550,2015,10,60375711025,314889.6,314889.6,314889.6,1.049632e+06,799728.4
1551,2015,10,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,2.1985605e+06
1552,2015,10,60375713002,419342.7,419342.7,419342.7,1.397809e+06,5.4401485e+06
1553,2015,10,60375713003,624700,624700,624700,2.0823332e+06,2.5089192e+06
1554,2015,10,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,864571.3
1555,2015,10,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.3173628e+06
1556,2015,10,60375714002,266978.88,266978.88,266978.88,889929.56,835752.2
1557,2015,10,60375714003,279789.94,279789.94,279789.94,932633.1,2.9107232e+06
1558,2015,10,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,1.4597952e+06
1559,2015,10,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.1128584e+06
1560,2015,10,60375715031,944788.5,944788.5,944788.5,3.149295e+06,916113
1561,2015,10,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,145757.84
1562,2015,10,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,32144.316
1563,2015,11,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,1.5079738e+06
1564,2015,11,60375550012,264463.28,264463.28,264463.28,881544.3,369847.47
1565,2015,11,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,714248.3
1566,2015,11,60375550014,928414.75,928414.75,928414.75,3.094716e+06,1.0332026e+06
1567,2015,11,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,848801.7
1568,2015,11,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,1.5090196e+06
1569,2015,11,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,1.7408279e+06
1570,2015,11,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,507189.53
1571,2015,11,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,1.2667538e+06
1572,2015,11,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,1.2151634e+06
1573,2015,11,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,1.3350762e+06
1574,2015,11,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,1.6456645e+06
1575,2015,11,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,454553.38
1576,2015,11,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,1.4253595e+06
1577,2015,11,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,832766.8
1578,2015,11,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,893071.8
1579,2015,11,60375700022,297011.25,297011.25,297011.25,990037.5,577603.5
1580,2015,11,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,986143.7
1581,2015,11,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,1.0583005e+06
1582,2015,11,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,858562.06
1583,2015,11,60375700033,299689.38,299689.38,299689.38,998964.56,551111.1
1584,2015,11,60375700034,255632.06,255632.06,255632.06,852106.9,512766.84
1585,2015,11,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,649063.2
1586,2015,11,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,604095.75
1587,2015,11,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,1.0659694e+06
1588,2015,11,60375707013,269694.62,269694.62,269694.62,898982.06,538562.06
1589,2015,11,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,637559.9
1590,2015,11,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,1.6944661e+06
1591,2015,11,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,920610.06
1592,2015,11,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,902483.56
1593,2015,11,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,1.0844444e+06
1594,2015,11,60375708002,510562.5,510562.5,510562.5,1.701875e+06,1.00357294e+06
1595,2015,11,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,1.6637908e+06
1596,2015,11,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,820566.4
1597,2015,11,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,1.6941175e+06
1598,2015,11,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,1.1688018e+06
1599,2015,11,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,1.254902e+06
1600,2015,11,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,1.1297604e+06
1601,2015,11,60375709014,288562.97,288562.97,288562.97,961876.6,580392.1
1602,2015,11,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,1.0569062e+06
1603,2015,11,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,884008.7
1604,2015,11,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,1.2392156e+06
1605,2015,11,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,997298.4
1606,2015,11,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,1.589891e+06
1607,2015,11,60375710002,377606.4,377606.4,377606.4,1.258688e+06,987886.7
1608,2015,11,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,747363.75
1609,2015,11,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,536470.56
1610,2015,11,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,615947.7
1611,2015,11,60375710006,539661.9,539661.9,539661.9,1.798873e+06,777690.56
1612,2015,11,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,492897.6
1613,2015,11,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,586666.6
1614,2015,11,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,842178.6
1615,2015,11,60375711014,501400.8,501400.8,501400.8,1.671336e+06,788148.06
1616,2015,11,60375711015,297148.78,297148.78,297148.78,990495.94,1.0743354e+06
1617,2015,11,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,568191.7
1618,2015,11,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,636862.7
1619,2015,11,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,948148.1
1620,2015,11,60375711024,255984.89,255984.89,255984.89,853282.94,913289.7
1621,2015,11,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,503006.47
1622,2015,11,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,1.3828322e+06
1623,2015,11,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,3.4216992e+06
1624,2015,11,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,1.5780391e+06
1625,2015,11,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,543790.8
1626,2015,11,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,828583.8
1627,2015,11,60375714002,258366.66,258366.66,258366.66,861222.2,525664.44
1628,2015,11,60375714003,270764.44,270764.44,270764.44,902548.2,1.8307624e+06
1629,2015,11,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,918169.9
1630,2015,11,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,699956.4
1631,2015,11,60375715031,914311.5,914311.5,914311.5,3.047705e+06,576209.1
1632,2015,11,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,91677.555
1633,2015,11,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,20217.863
1634,2015,12,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,610994.44
1635,2015,12,60375550012,273278.72,273278.72,273278.72,910929.1,149853.23
1636,2015,12,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,289396.12
1637,2015,12,60375550014,959361.94,959361.94,959361.94,3.197873e+06,418628.7
1638,2015,12,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,343913.9
1639,2015,12,60375550022,919051.2,919051.2,919051.2,3.063504e+06,611418.2
1640,2015,12,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,705341.25
1641,2015,12,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,205500.9
1642,2015,12,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,513257.94
1643,2015,12,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,492354.78
1644,2015,12,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,540940.56
1645,2015,12,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,666783.4
1646,2015,12,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,184174.03
1647,2015,12,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,577521.1
1648,2015,12,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,337416.97
1649,2015,12,60375700021,387889.5,387889.5,387889.5,1.292965e+06,361851.06
1650,2015,12,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,234030.94
1651,2015,12,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,399561.56
1652,2015,12,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,428797.75
1653,2015,12,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,347868.56
1654,2015,12,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,223296.89
1655,2015,12,60375700034,264153.12,264153.12,264153.12,880510.44,207760.72
1656,2015,12,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,262984.7
1657,2015,12,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,244764.98
1658,2015,12,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,431905
1659,2015,12,60375707013,278684.44,278684.44,278684.44,928948.1,218212.3
1660,2015,12,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,258323.83
1661,2015,12,60375707015,853038.6,853038.6,853038.6,2.843462e+06,686556.6
1662,2015,12,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,373008.9
1663,2015,12,60375707022,435088,435088,435088,1.4502932e+06,365664.5
1664,2015,12,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,439390.62
1665,2015,12,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,406623.47
1666,2015,12,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,674127.7
